,User-ID,User-City,User-State,User-Country,User-Age
4477,26908,cairo,,egypt,58.0
4478,26910,atlanta,georgia,usa,42.0
4479,26916,boise,idaho,usa,38.0
4480,26938,sherwood park,alberta,canada,35.254024342363564
4481,26939,toronto,ontario,canada,33.0
4482,26945,omaha,nebraska,usa,37.425643879977734
4483,26948,london,ontario,canada,35.254024342363564
4484,26949,brighton,england,united kingdom,33.59849056603774
4485,26957,leeds,england,united kingdom,32.0
4486,26969,kanata,ontario,canada,35.254024342363564
4487,26973,riverside,california,usa,40.0
4488,26975,winnipeg,manitoba,canada,35.254024342363564
4489,26979,winnipeg,manitoba,canada,35.254024342363564
4490,26981,grand prairie,texas,usa,37.425643879977734
4491,26987,albany,oregon,usa,37.425643879977734
4492,26991,micanopy,florida,usa,37.425643879977734
4493,27027,aurora,colorado,usa,37.425643879977734
4494,27044,merrimack,new hampshire,usa,37.425643879977734
4495,27061,valencia,comunidad valenciana,spain,25.0
4496,27064,hamburg,hamburg,germany,34.0
4497,27091,marquette,michigan,usa,21.0
4498,27093,baltimore,maryland,usa,37.425643879977734
4499,27100,zug,zug,switzerland,32.63030303030303
4500,27108,darmstadt,hessen,germany,30.0
4501,27131,nelson,british columbia,canada,68.0
4502,27139,englewood,florida,usa,37.425643879977734
4503,27140,baltimore,maryland,usa,49.0
4504,27141,rockford,illinois,usa,36.0
4505,27147,rutland,vermont,usa,21.0
4506,27148,thunder bay,ontario,canada,22.0
4507,27157,washington,new jersey,usa,37.425643879977734
4508,27160,west allis,wisconsin,usa,37.425643879977734
4509,27161,luling,louisiana,usa,40.0
4510,27168,scottsdale,arizona,usa,19.0
4511,27169,catlettsburg,kentucky,usa,37.425643879977734
4512,27172,mobile,alabama,usa,37.425643879977734
4513,27192,east moline,illinois,usa,40.0
4514,27193,watertown,massachusetts,usa,29.0
4515,27194,bristol,tennessee,usa,33.0
4516,27198,cerritos,california,usa,37.425643879977734
4517,27204,auburndale,florida,usa,18.0
4518,27214,portland,oregon,usa,30.0
4519,27222,charlotte,north carolina,usa,37.425643879977734
4520,27223,irving,texas,usa,37.425643879977734
4521,27228,woodstock,new york,usa,47.0
4522,27231,page,arizona,usa,31.0
4523,27232,north east,pennsylvania,usa,50.0
4524,27237,piedmont,california,usa,31.0
4525,27240,highland,new york,usa,27.0
4526,27245,eugene,oregon,usa,39.0
4527,27251,chiiliwack,british columbia,canada,41.0
4528,27265,braga,braga,portugal,32.0
4529,27270,ladysmith,british columbia,canada,35.254024342363564
4530,27277,oxford,england,united kingdom,25.0
4531,27283,minneapolis,minnesota,usa,37.425643879977734
4532,27286,berlin,berlin,germany,29.0
4533,27287,portland,oregon,usa,37.425643879977734
4534,27291,joplin,missouri,usa,19.0
4535,27296,bonsall,california,usa,37.425643879977734
4536,27300,berlin,berlin,germany,27.0
4537,27304,cleveland,oklahoma,usa,37.425643879977734
4538,27313,miami,florida,usa,14.0
4539,27317,maplewood,minnesota,usa,25.0
4540,27321,galloway,ohio,usa,37.425643879977734
4541,27329,south plainfield,new jersey,usa,21.0
4542,27339,sebastopol,california,usa,37.425643879977734
4543,27349,san francisco,california,usa,37.425643879977734
4544,27350,sturgeon bay,wisconsin,usa,37.425643879977734
4545,27352,st. louis,missouri,usa,37.425643879977734
4546,27362,columbia,south carolina,usa,27.0
4547,27363,leicester,england,united kingdom,30.0
4548,27365,mainz,,germany,21.0
4549,27367,latham,new york,usa,22.0
4550,27372,st. louis,missouri,usa,37.425643879977734
4551,27381,edmonton,alberta,canada,52.0
4552,27383,vancouver,washington,usa,59.0
4553,27395,gladewater,texas,usa,48.0
4554,27399,st. augustine,florida,usa,66.0
4555,27401,kalamazoo,michigan,usa,27.0
4556,27404,fresno,california,usa,37.425643879977734
4557,27419,denville,new jersey,usa,37.425643879977734
4558,27436,sacramento,california,usa,37.425643879977734
4559,27438,orlando,florida,usa,13.0
4560,27442,london,england,united kingdom,48.0
4561,27448,corner brook,newfoundland,canada,35.254024342363564
4562,27450,hamburg,balkonien,germany,31.28014705882353
4563,27457,middletown,rhode island,usa,26.0
4564,27458,tacoma,washington,usa,16.0
4565,27462,lima,ohio,usa,37.425643879977734
4566,27470,sooke,british columbia,canada,19.0
4567,27472,bountiful,utah,usa,41.0
4568,27479,mastic,new york,usa,47.0
4569,27483,diamond,missouri,usa,37.425643879977734
4570,27493,lübeck,,germany,31.28014705882353
4571,27499,chicago,illinois,usa,32.0
4572,27511,newport,oregon,usa,37.425643879977734
4573,27514,new bern,north carolina,usa,43.0
4574,27517,midland,michigan,usa,15.0
4575,27518,sedalia,missouri,usa,35.0
4576,27526,sacred heart,minnesota,usa,37.425643879977734
4577,27538,victoria,british columbia,canada,24.0
4578,27539,lancaster,pennsylvania,usa,35.0
4579,27551,apache junction,arizona,usa,56.0
4580,27557,millbrae,california,usa,51.0
4581,27560,wolfville,nova scotia,canada,35.254024342363564
4582,27568,market drayton,england,united kingdom,60.0
4583,27573,hull,england,united kingdom,44.0
4584,27586,two harbors,minnesota,usa,15.0
4585,27588,,auvergne,france,24.0
4586,27592,port coquitlam,british columbia,canada,32.0
4587,27593,logroño,la rioja,spain,30.05608755129959
4588,27596,gurnee,illinois,usa,15.0
4589,27598,vergennes,vermont,usa,37.425643879977734
4590,27600,champaign,illinois,usa,35.0
4591,27606,seattle,washington,usa,15.0
4592,27612,albuquerque,new mexico,usa,15.0
4593,27616,covington,georgia,usa,18.0
4594,27617,beaverton,ontario,canada,32.0
4595,27620,eugene,oregon,usa,37.425643879977734
4596,27624,london,england,united kingdom,54.0
4597,27625,bradenton,florida,usa,37.425643879977734
4598,27635,palm bay,florida,usa,37.425643879977734
4599,27647,lisboa,lisboa,portugal,28.923076923076923
4600,27648,nampa,idaho,usa,41.0
4601,27664,bakersfield,california,usa,25.0
4602,27673,troy,ohio,usa,56.0
4603,27681,kitchener,ontario,canada,53.0
4604,27684,knox,pennsylvania,usa,37.425643879977734
4605,27689,st. louis,missouri,usa,37.425643879977734
4606,27704,sarasota,florida,usa,37.425643879977734
4607,27705,o`fallon,missouri,usa,37.425643879977734
4608,27719,richmond,virginia,usa,37.425643879977734
4609,27728,chicago,illinois,usa,34.0
4610,27733,laurel,delaware,usa,40.0
4611,27735,nashville,tennessee,usa,53.0
4612,27738,london,kentucky,usa,37.425643879977734
4613,27740,san diego,,usa,57.0
4614,27741,aachen,,germany,29.0
4615,27742,osgoode,ontario,canada,35.254024342363564
4616,27745,houston,texas,usa,37.425643879977734
4617,27753,bratislava,,slovakia,24.0
4618,27754,calgary,alberta,canada,36.0
4619,27762,lyon,rhône,france,27.0
4620,27769,montreal,queensland,canada,13.0
4621,27776,erlangen,bayern,germany,38.0
4622,27779,wallkill,,usa,37.425643879977734
4623,27780,ottawa,ontario,canada,43.0
4624,27786,baton rouge,louisiana,usa,37.425643879977734
4625,27788,picton,marlborough,new zealand,35.98159509202454
4626,27794,haverhill,massachusetts,usa,37.425643879977734
4627,27799,spencer,iowa,usa,55.0
4628,27801,orlando,florida,usa,40.0
4629,27809,twickenham,england,united kingdom,33.59849056603774
4630,27812,long beach,california,usa,33.0
4631,27813,boerne,texas,usa,34.0
4632,27821,milton,new york,usa,25.0
4633,27826,des moines,iowa,usa,50.0
4634,27839,edmonton,aberta,canada,35.254024342363564
4635,27853,anchorage,alaska,usa,37.425643879977734
4636,27860,oceanside,california,usa,37.425643879977734
4637,27869,toronto,ontario,canada,41.0
4638,27870,fort wayne,indiana,usa,45.0
4639,27873,st. louis,missouri,usa,32.0
4640,27874,sheffield,south yorkshire,united kingdom,62.0
4641,27875,new port richey,florida,usa,37.425643879977734
4642,27877,dachsbach,bayern,germany,46.0
4643,27878,bryson city,north carolina,usa,37.425643879977734
4644,27887,cockermouth,england,united kingdom,33.0
4645,27888,tomball,texas,usa,37.425643879977734
4646,27890,lansing,michigan,usa,49.0
4647,27891,fort smith,arkansas,usa,27.0
4648,27894,winchester,england,united kingdom,30.0
4649,27907,anaheim,california,usa,37.425643879977734
4650,27912,cary,north carolina,usa,37.425643879977734
4651,27915,new york,new york,usa,37.425643879977734
4652,27917,anchorage,alaska,usa,21.0
4653,27929,pully,vaud,switzerland,42.0
4654,27947,lima,ohio,usa,28.0
4655,27949,toronto,ontario,canada,25.0
4656,27953,fish creek,wisconsin,usa,40.0
4657,27954,sevierville,tennessee,usa,37.425643879977734
4658,27955,coal township,pennsylvania,usa,16.0
4659,27956,galena,ohio,usa,36.0
4660,27961,bellingham,washington,usa,37.425643879977734
4661,27964,orleans,ontario,canada,30.0
4662,27978,hadley,massachusetts,usa,37.425643879977734
4663,27982,gulfport,mississippi,usa,53.0
4664,27994,richmond,virginia,usa,37.425643879977734
4665,27996,berea,ohio,usa,24.0
4666,28006,jacksonville,florida,usa,18.0
4667,28016,port clinton,ohio,usa,31.0
4668,28020,london,england,united kingdom,42.0
4669,28023,livermore,california,usa,19.0
4670,28025,scottsdale,arizona,usa,33.0
4671,28035,tullahoma,tennessee,usa,37.425643879977734
4672,28039,spring hill,kansas,usa,34.0
4673,28046,oakland,california,usa,20.0
4674,28055,wilmington,delaware,usa,37.425643879977734
4675,28056,lancaster,pennsylvania,usa,36.0
4676,28069,columbus,ohio,usa,21.0
4677,28072,derwood,maryland,usa,37.425643879977734
4678,28075,weatherford,texas,usa,37.425643879977734
4679,28076,kansas city,missouri,usa,25.0
4680,28078,leeds,england,united kingdom,39.0
4681,28089,chelmsford,massachusetts,usa,22.0
4682,28091,fort collins,colorado,usa,37.425643879977734
4683,28094,vancouver,british columbia,canada,35.254024342363564
4684,28096,prescott,arizona,usa,44.0
4685,28097,sassari,sardegna,italy,33.0
4686,28105,milledgeville,georgia,usa,39.0
4687,28109,lake park,florida,usa,37.425643879977734
4688,28111,st catharines,ontario,canada,35.254024342363564
4689,28123,indiuanapolis,indiana,usa,37.425643879977734
4690,28133,paso robles,california,usa,73.0
4691,28139,new york,new york,usa,37.425643879977734
4692,28144,orlando,florida,usa,37.425643879977734
4693,28147,hollywood,florida,usa,37.425643879977734
4694,28150,portland,oregon,usa,25.0
4695,28151,winthrop,massachusetts,usa,34.0
4696,28156,mem martins,sintra,portugal,14.0
4697,28168,milano,lombardia,italy,31.0
4698,28177,grand rapids,michigan,usa,26.0
4699,28182,,vaud,switzerland,32.63030303030303
4700,28183,hamm,,germany,35.0
4701,28186,tring,england,united kingdom,44.0
4702,28194,fremont,california,usa,37.425643879977734
4703,28195,vancouver,british columbia,canada,35.254024342363564
4704,28203,oromocto,new brunswick,canada,35.254024342363564
4705,28204,south ohio,nova scotia,canada,61.0
4706,28205,kingston,nova scotia,canada,43.0
4707,28211,boston,massachusetts,usa,37.425643879977734
4708,28216,pelham,new york,usa,53.0
4709,28219,cape town,western cape,south africa,42.0
4710,28220,köln,,germany,31.28014705882353
4711,28222,san diego,california,usa,23.0
4712,28224,wheeling,west virginia,usa,37.425643879977734
4713,28230,new york,new york,usa,37.425643879977734
4714,28234,brussels,brussels,belgium,31.488372093023255
4715,28241,berkeley,california,usa,37.425643879977734
4716,28257,bothell,washington,usa,71.0
4717,28259,cleveland heights,ohio,usa,37.425643879977734
4718,28261,san antonio,texas,usa,37.425643879977734
4719,28262,mckinleyville,california,usa,39.0
4720,28269,tigard,oregon,usa,37.425643879977734
4721,28280,prisdorf,,germany,35.0
4722,28282,fullerton,california,usa,37.425643879977734
4723,28289,,utah,usa,37.425643879977734
4724,28292,monterey park,california,usa,37.425643879977734
4725,28299,amarillo,texas,usa,36.0
4726,28313,soltau,niedersachsen,germany,41.0
4727,28319,raleigh,north carolina,usa,23.0
4728,28326,san diego,california,usa,37.425643879977734
4729,28339,westfield,new jersey,usa,37.425643879977734
4730,28360,oakwood,georgia,usa,15.0
4731,28366,amherst,ohio,usa,47.0
4732,28371,northshore,minnesota,usa,37.425643879977734
4733,28374,willis,michigan,usa,31.0
4734,28384,lexington,kentucky,usa,37.425643879977734
4735,28386,toronto,,unknown,54.0
4736,28395,princeton junction,new jersey,usa,32.0
4737,28397,narragansett,rhode island,usa,37.425643879977734
4738,28402,phoenix,arizona,usa,37.425643879977734
4739,28417,wilmington,delaware,usa,37.425643879977734
4740,28424,seattle,washington,usa,37.425643879977734
4741,28430,dewey,arizona,usa,44.0
4742,28436,columbia,missouri,usa,25.0
4743,28438,spring,texas,usa,22.0
4744,28448,são paulo,são paulo,brazil,31.96078431372549
4745,28451,altamonte springs,florida,usa,31.0
4746,28454,portland,maine,usa,50.0
4747,28456,orangeville,ontario,canada,14.0
4748,28460,knoxville,tennessee,usa,37.425643879977734
4749,28463,west allis,wisconsin,usa,1.0
4750,28467,corpus christi,texas,usa,37.0
4751,28477,singapore,singapore,singapore,22.0
4752,28481,venice,california,usa,37.425643879977734
4753,28482,halifax,massachusetts,usa,37.425643879977734
4754,28486,columbus,ohio,usa,34.0
4755,28492,slough,england,united kingdom,31.0
4756,28493,bradenton,florida,usa,37.425643879977734
4757,28494,fern tree,tasmania,australia,55.0
4758,28495,sunnyvale,california,usa,37.425643879977734
4759,28518,wilton,connecticut,usa,42.0
4760,28519,atlanta,georgia,usa,23.0
4761,28523,springfield,missouri,usa,24.0
4762,28525,lier,antwerp,belgium,31.0
4763,28534,essen,,germany,34.0
4764,28537,bochum,,germany,29.0
4765,28539,clovis,california,usa,51.0
4766,28543,ipoh,,unknown,28.0
4767,28548,elmore city,oklahoma,usa,40.0
4768,28552,hiram,ohio,usa,18.0
4769,28575,stow,ohio,usa,37.425643879977734
4770,28585,san jose,california,usa,37.425643879977734
4771,28587,westmont,new jersey,usa,45.0
4772,28591,michie,tennessee,usa,33.0
4773,28592,ellenton,florida,usa,66.0
4774,28594,thunder bay,ontario,canada,18.0
4775,28602,wingham,ontario,canada,35.254024342363564
4776,28611,tyndall afb,florida,usa,33.0
4777,28612,naperville,illinois,usa,37.425643879977734
4778,28619,hartford,connecticut,usa,37.425643879977734
4779,28628,anchorage,alaska,usa,47.0
4780,28630,valhalla,new york,usa,18.0
4781,28634,bad axe,michigan,usa,28.0
4782,28637,los altos,california,usa,37.425643879977734
4783,28647,aspinwall,pennsylvania,usa,37.425643879977734
4784,28650,riverside,california,usa,37.425643879977734
4785,28658,ronnenberg,niedersachsen,germany,41.0
4786,28661,new orleans,louisiana,usa,37.425643879977734
4787,28663,sant cugat del vallès,barcelona,spain,30.05608755129959
4788,28666,irving,texas,usa,31.0
4789,28667,norwood,massachusetts,usa,26.0
4790,28680,bedford,texas,usa,39.0
4791,28687,goshen,ohio,usa,27.0
4792,28688,pickerington,ohio,usa,35.0
4793,28693,henderson,tennessee,usa,24.0
4794,28694,rapid city,south dakota,usa,36.0
4795,28705,lebanon,pennsylvania,usa,51.0
4796,28709,sewell,new jersey,usa,37.425643879977734
4797,28718,calgary,alberta,canada,29.0
4798,28719,bronx,new york,usa,37.425643879977734
4799,28729,london,england,united kingdom,24.0
4800,28731,louisville,kentucky,usa,29.0
4801,28735,hannover,niedersachsen,germany,58.0
4802,28753,sharon,connecticut,usa,37.425643879977734
4803,28762,casper,wyoming,usa,37.425643879977734
4804,28763,minneapolis,minnesota,usa,29.0
4805,28779,adelaide,south australia,australia,26.0
4806,28782,warminster,pennsylvania,usa,34.0
4807,28784,stockport,england,united kingdom,33.59849056603774
4808,28790,akron,ohio,usa,28.0
4809,28791,denver,colorado,usa,50.0
4810,28795,seattle,washington,usa,37.425643879977734
4811,28800,03770 el verger,(alacant),spain,69.0
4812,28804,cardinal,ontario,canada,50.0
4813,28809,nelson,england,united kingdom,38.0
4814,28810,ann arbor,michigan,usa,50.0
4815,28813,roanoke,virginia,usa,37.425643879977734
4816,28815,berlin,berlin,germany,31.28014705882353
4817,28820,garland,texas,usa,37.425643879977734
4818,28824,brisbane,queensland,australia,28.0
4819,28826,santa rosa,california,usa,37.425643879977734
4820,28827,rapid city,south dakota,usa,37.425643879977734
4821,28833,leominster,massachusetts,usa,37.425643879977734
4822,28840,ferndale,michigan,usa,37.425643879977734
4823,28857,minneapolis,minnesota,usa,37.425643879977734
4824,28858,london,,united kingdom,33.59849056603774
4825,28865,paoli,pennsylvania,usa,39.0
4826,28866,south solon,ohio,usa,54.0
4827,28870,logan,utah,usa,37.425643879977734
4828,28877,modesto,california,usa,68.0
4829,28884,victoria,british columbia,canada,38.0
4830,28891,valley city,north dakota,usa,54.0
4831,28897,hillsboro,oregon,usa,37.425643879977734
4832,28899,st. matthews,south carolina,usa,69.0
4833,28900,maineville,ohio,usa,37.425643879977734
4834,28910,n. royalton,ohio,usa,74.0
4835,28915,beaver,west virginia,usa,37.425643879977734
4836,28919,laguna beach,california,usa,37.425643879977734
4837,28922,taylor,michigan,usa,45.0
4838,28932,lemon grove,california,usa,37.425643879977734
4839,28938,asheville,north carolina,usa,38.0
4840,28945,san francisco,california,usa,62.0
4841,28949,tewksbury,massachusetts,usa,37.425643879977734
4842,28953,woodville,wisconsin,usa,37.425643879977734
4843,28971,sydney,new south wales,australia,39.0
4844,28973,walnut creek,california,usa,19.0
4845,28975,mooresville,north carolina,usa,37.425643879977734
4846,28979,marietta,georgia,usa,32.0
4847,28980,anchorage,alaska,usa,11.0
4848,28989,vancouver,british columbia,canada,35.254024342363564
4849,29000,woodville,wisconsin,usa,44.0
4850,29008,omaha,nebraska,usa,50.0
4851,29012,austin,texas,usa,22.0
4852,29015,north vancouver,british columbia,canada,20.0
4853,29016,olympia,washington,usa,35.0
4854,29025,charlotte,north carolina,usa,52.0
4855,29028,scarsdale,new york,usa,28.0
4856,29030,pacific palisades,california,usa,14.0
4857,29041,york,pennsylvania,usa,37.425643879977734
4858,29045,abbotsford,british columbia,canada,35.254024342363564
4859,29056,dover,delaware,usa,37.425643879977734
4860,29058,fort collins,colorado,usa,37.425643879977734
4861,29062,alamo,texas,usa,37.425643879977734
4862,29067,encino,california,usa,37.425643879977734
4863,29069,saratoga,california,usa,37.425643879977734
4864,29070,upper hutt,wellington,new zealand,37.0
4865,29071,cowichan bay,british columbia,canada,35.254024342363564
4866,29080,reading,massachusetts,usa,37.425643879977734
4867,29083,newark,delaware,usa,37.425643879977734
4868,29088,london,ontario,canada,35.254024342363564
4869,29091,new bern,north carolina,usa,37.425643879977734
4870,29094,olive branch,mississippi,usa,37.425643879977734
4871,29101,bolivar,missouri,usa,38.0
4872,29104,kirkcaldy,fife,united kingdom,33.59849056603774
4873,29111,aurora,colorado,usa,29.0
4874,29117,lugano,ticino,switzerland,32.63030303030303
4875,29123,ramona,california,usa,39.0
4876,29125,siracusa,sicilia,italy,22.0
4877,29131,lehigh acres,florida,usa,72.0
4878,29133,philadelphia,pennsylvania,usa,52.0
4879,29149,lawrenceburg,indiana,usa,61.0
4880,29151,livermore,california,usa,37.425643879977734
4881,29159,calgary,alberta,canada,35.254024342363564
4882,29163,otterbein,indiana,usa,37.425643879977734
4883,29164,winston salem,north carolina,usa,37.425643879977734
4884,29168,beacon,new york,usa,37.425643879977734
4885,29170,vancouver,washington,usa,52.0
4886,29178,,,usa,17.0
4887,29181,westfield,new jersey,usa,37.425643879977734
4888,29182,bergen,new york,usa,37.425643879977734
4889,29184,builth wells,wales,united kingdom,33.59849056603774
4890,29185,folkestone,england,united kingdom,30.0
4891,29189,toronto,ontario,canada,56.0
4892,29204,boca raton,florida,usa,37.425643879977734
4893,29205,boca raton,florida,usa,37.425643879977734
4894,29209,boca raton,florida,usa,37.425643879977734
4895,29211,boca raton,florida,usa,37.425643879977734
4896,29218,watford,england,england,52.0
4897,29224,bellflower,california,usa,45.0
4898,29228,higganum,connecticut,usa,19.0
4899,29232,austin,texas,usa,37.425643879977734
4900,29245,berlin,berlin,germany,31.28014705882353
4901,29246,herman,minnesota,usa,36.0
4902,29259,mt. airy,,usa,39.0
4903,29270,tampa,florida,usa,19.0
4904,29272,north kingstown,rhode island,usa,56.0
4905,29279,philadelphia,pennsylvania,usa,43.0
4906,29306,haward,california,usa,48.0
4907,29351,reinbek,,germany,50.0
4908,29358,reykjavik,reykjavik,iceland,37.0
4909,29368,cardiff,,united kingdom,36.0
4910,29380,bayreuth,bayern,germany,31.28014705882353
4911,29381,huntington beach,california,usa,34.0
4912,29384,minneapolis,minnesota,usa,37.425643879977734
4913,29391,toronto,,unknown,22.0
4914,29394,jefferson city,tennessee,usa,37.425643879977734
4915,29399,columbus,ohio,usa,37.425643879977734
4916,29408,washington,indiana,usa,56.0
4917,29413,carmel valley,california,usa,65.0
4918,29415,new york,new york,usa,37.425643879977734
4919,29419,norcross,georgia,usa,37.425643879977734
4920,29424,calgary,alberta,canada,35.254024342363564
4921,29429,monett,missouri,usa,37.425643879977734
4922,29452,sacramento,california,usa,17.0
4923,29467,vienna,west virginia,usa,32.0
4924,29471,los angeles,california,usa,34.0
4925,29474,alexandria,virginia,usa,37.425643879977734
4926,29482,springfield,missouri,usa,29.0
4927,29483,trenton,ohio,usa,58.0
4928,29485,west columbia,south carolina,usa,33.0
4929,29486,west lafayette,indiana,usa,37.425643879977734
4930,29505,kelowna,british columbia,canada,35.254024342363564
4931,29508,rossland,british columbia,canada,35.254024342363564
4932,29512,st. paul,minnesota,usa,25.0
4933,29513,hermosa beach,california,usa,37.425643879977734
4934,29518,ottawa,ontario,canada,24.0
4935,29520,halifax,nova scotia,canada,24.0
4936,29523,guttenberg,new jersey,usa,37.425643879977734
4937,29526,knoxville,tennessee,usa,26.0
4938,29536,taipei,,taiwan,37.25
4939,29539,recife,alaska,brazil,39.0
4940,29541,london,london,united kingdom,32.0
4941,29546,racine,wisconsin,usa,37.425643879977734
4942,29550,miami,florida,usa,44.0
4943,29568,montreal,canada,canada,35.254024342363564
4944,29570,ljubljana,,slovenia,24.0
4945,29576,san pedro,california,usa,37.425643879977734
4946,29598,hägersten,sweden,sweden,28.405405405405407
4947,29639,tucson,arizona,usa,29.0
4948,29648,clarks summit,pennsylvania,usa,20.0
4949,29652,yakima,washington,usa,37.425643879977734
4950,29654,offenbach,hessen,germany,42.0
4951,29676,manchaug,massachusetts,usa,37.425643879977734
4952,29677,snohomish,washington,usa,16.0
4953,29681,madison,wisconsin,usa,37.425643879977734
4954,29685,kralendijk,,netherlands,47.0
4955,29694,melbourne,victoria,australia,40.0
4956,29695,montrose,colorado,usa,68.0
4957,29700,steveston,british columbia,canada,35.254024342363564
4958,29702,chicago,,unknown,52.0
4959,29721,agoura,california,usa,14.0
4960,29725,rimini,,unknown,35.0
4961,29743,la mirada,california,usa,22.0
4962,29748,edmonton,alberta,canada,33.0
4963,29763,bourbonnais,illinois,usa,56.0
4964,29768,brisbane,queensland,australia,20.0
4965,29775,bradenton,florida,usa,53.0
4966,29779,washington,washington d.c,usa,21.0
4967,29785,rotterdam,zuid holland,netherlands,34.248520710059175
4968,29789,san francisco,california,usa,37.425643879977734
4969,29795,london,,unknown,27.0
4970,29802,west orange,new jersey,usa,20.0
4971,29805,dallas,texas,usa,65.0
4972,29817,winthrop,massachusetts,usa,39.0
4973,29818,tarpon springs,florida,usa,37.425643879977734
4974,29821,ocala,florida,usa,37.425643879977734
4975,29835,victoria,british columbia,canada,35.254024342363564
4976,29846,newport news,virginia,usa,49.0
4977,29848,burnaby,british columbia,canada,37.0
4978,29855,morris,connecticut,usa,53.0
4979,29858,warminster,england,united kingdom,33.59849056603774
4980,29866,austin,texas,usa,37.425643879977734
4981,29867,lynchburg,virginia,usa,62.0
4982,29869,córdoba,córdoba,spain,37.0
4983,29870,san angelo,texas,usa,41.0
4984,29871,apache jct.,sardegna,usa,37.425643879977734
4985,29874,san marcos,texas,usa,37.425643879977734
4986,29881,saskatoon,saskatchewan,canada,44.0
4987,29885,suffolk,virginia,usa,52.0
4988,29886,lynnwood,,unknown,51.0
4989,29888,hedgesville,west virginia,usa,65.0
4990,29895,chapel hill,north carolina,usa,37.425643879977734
4991,29897,mt. carmel,pennsylvania,usa,39.0
4992,29898,flemington,new jersey,usa,54.0
4993,29900,washington dc,washington d.c,usa,37.425643879977734
4994,29905,conway,arkansas,usa,33.0
4995,29907,merion station,pennsylvania,usa,37.425643879977734
4996,29915,fullerton,california,usa,38.0
4997,29916,salem,oregon,usa,37.425643879977734
4998,29918,flemington,new jersey,usa,36.0
4999,29939,york,pennsylvania,usa,37.425643879977734
5000,29944,kewaskum,wisconsin,usa,54.0
5001,29949,vancouver,british columbia,canada,35.254024342363564
5002,29967,oxford,,united kingdom,33.59849056603774
5003,29974,gulfport,florida,usa,37.425643879977734
5004,29975,brainerd,minnesota,usa,20.0
5005,29980,macon,georgia,usa,22.0
5006,29981,charlottetown,prince edward island,canada,27.0
5007,29989,chaffee,new york,usa,40.0
5008,29997,calgary,alberta,canada,35.254024342363564
5009,30003,surrey,british columbia,canada,47.0
5010,30022,queens village,new york,usa,37.0
5011,30029,simi valley,california,usa,37.0
5012,30035,vancouver,british columbia,canada,37.0
5013,30042,alpharetta,georgia,usa,19.0
5014,30046,roanoke,virginia,usa,45.0
5015,30049,felixstowe,england,united kingdom,33.59849056603774
5016,30052,minneapolis,minnesota,usa,37.425643879977734
5017,30072,st. louis,missouri,usa,11.0
5018,30078,littlestown,pennsylvania,usa,37.425643879977734
5019,30081,east providence,rhode island,usa,25.0
5020,30085,sparta,michigan,usa,37.425643879977734
5021,30087,stockport,cheshire,united kingdom,33.59849056603774
5022,30094,san rafael,california,usa,44.0
5023,30101,lunenburg,nova scotia,canada,35.254024342363564
5024,30104,minneapolis,minnesota,usa,37.0
5025,30115,somerville,massachusetts,usa,37.425643879977734
5026,30116,toronto,ontario,canada,49.0
5027,30125,knox,indiana,usa,15.0
5028,30127,lynchburg,virginia,usa,37.425643879977734
5029,30130,memramcook,new brunswick,canada,35.254024342363564
5030,30131,college station,texas,usa,25.0
5031,30137,worcester,massachusetts,usa,37.425643879977734
5032,30138,milpitas,california,usa,49.0
5033,30140,portland,oregon,usa,17.0
5034,30144,apopka,armed forces europe,usa,37.425643879977734
5035,30145,lily,kentucky,usa,37.425643879977734
5036,30147,hayward,california,usa,40.0
5037,30153,chatham,virginia,usa,13.0
5038,30154,jackson,michigan,usa,19.0
5039,30164,pensacola,florida,usa,25.0
5040,30168,big bear city,california,usa,37.425643879977734
5041,30172,monroe,connecticut,usa,44.0
5042,30177,new york,new york,usa,37.425643879977734
5043,30180,san francisco,california,usa,37.425643879977734
5044,30181,ohoka,canterbury,new zealand,35.98159509202454
5045,30182,pownal,vermont,usa,37.425643879977734
5046,30183,,illinois,usa,37.425643879977734
5047,30191,kamakura,kanagawa,japan,57.0
5048,30192,galesburg,illinois,usa,37.425643879977734
5049,30202,orangeville,ontario,canada,42.0
5050,30208,san diego,california,usa,37.425643879977734
5051,30210,apple creek,ohio,usa,27.0
5052,30214,palmdale,california,usa,15.0
5053,30215,holliston,massachusetts,usa,50.0
5054,30217,palo alto,california,usa,46.0
5055,30219,houston,texas,usa,36.0
5056,30221,maize,kansas,usa,37.425643879977734
5057,30226,vacaville,california,usa,37.425643879977734
5058,30245,houston,texas,usa,41.0
5059,30257,newton,massachusetts,usa,36.0
5060,30259,acton,massachusetts,usa,37.425643879977734
5061,30261,manchester,missouri,usa,27.0
5062,30263,traverse city,michigan,usa,37.425643879977734
5063,30267,daphne,alabama,usa,50.0
5064,30268,berlin,maryland,usa,37.425643879977734
5065,30273,naples,florida,usa,25.0
5066,30274,clarendon hills,illinois,usa,51.0
5067,30276,wildwood,new jersey,usa,49.0
5068,30281,columbus,ohio,usa,52.0
5069,30282,needham,massachusetts,usa,37.425643879977734
5070,30284,lincoln,nebraska,usa,37.425643879977734
5071,30290,portland,oregon,usa,29.0
5072,30291,san leandro,california,usa,54.0
5073,30295,jacksonville,north carolina,usa,39.0
5074,30297,los angeles,california,usa,37.425643879977734
5075,30298,tucson,arizona,usa,37.425643879977734
5076,30302,schererville,indiana,usa,35.0
