User-ID,User-City,User-State,User-Country,User-Age,Age-Group,User-Info,User-Country-Encoded,User-Info-Encoded,Age-Group-Encoded
54335,north haven,connecticut,usa,43.0,"(34.0, 46.0]",north haven_connecticut_usa,124,8124,2
54349,lincoln,nebraska,usa,16.0,"(4.0, 26.0]",lincoln_nebraska_usa,124,6352,0
54351,york,pennsylvania,usa,33.0,"(26.0, 34.0]",york_pennsylvania_usa,124,12892,1
54354,hamburg,new york,usa,27.0,"(26.0, 34.0]",hamburg_new york_usa,124,4691,1
54355,tulsa,oklahoma,usa,36.0,"(34.0, 46.0]",tulsa_oklahoma_usa,124,11589,2
54357,brooklyn,new york,usa,19.0,"(4.0, 26.0]",brooklyn_new york_usa,124,1504,0
54362,norwalk,ohio,usa,30.0,"(26.0, 34.0]",norwalk_ohio_usa,124,8223,1
54364,flint,michigan,usa,32.0,"(26.0, 34.0]",flint_michigan_usa,124,3798,1
54367,mesa,arizona,usa,38.0,"(34.0, 46.0]",mesa_arizona_usa,124,7131,2
54368,corvallis,oregon,usa,63.0,"(46.0, 100.0]",corvallis_oregon_usa,124,2633,3
54370,panama city,florida,usa,26.0,"(4.0, 26.0]",panama city_florida_usa,124,8674,0
54373,crestview,florida,usa,31.0,"(26.0, 34.0]",crestview_florida_usa,124,2716,1
54374,london,ontario,canada,24.0,"(4.0, 26.0]",london_ontario_canada,17,6502,0
54379,santa ana,california,usa,30.0,"(26.0, 34.0]",santa ana_california_usa,124,10090,1
54392,arlington,texas,usa,18.0,"(4.0, 26.0]",arlington_texas_usa,124,458,0
54412,shellharbour,new south wales,australia,45.0,"(34.0, 46.0]",shellharbour_new south wales_australia,7,10393,2
54413,vilonia,arkansas,usa,47.0,"(46.0, 100.0]",vilonia_arkansas_usa,124,11998,3
54416,unknown,unknown,usa,51.0,"(46.0, 100.0]",unknown_unknown_usa,124,11770,3
54429,hollywood,florida,usa,32.0,"(26.0, 34.0]",hollywood_florida_usa,124,5093,1
54432,ventura,california,usa,41.0,"(34.0, 46.0]",ventura_california_usa,124,11918,2
54434,belmont,massachusetts,usa,33.0,"(26.0, 34.0]",belmont_massachusetts_usa,124,949,1
54446,lacey,washington,usa,85.0,"(46.0, 100.0]",lacey_washington_usa,124,5917,3
54452,huntington beach,california,usa,21.0,"(4.0, 26.0]",huntington beach_california_usa,124,5243,0
54453,boise,idaho,usa,28.0,"(26.0, 34.0]",boise_idaho_usa,124,1249,1
54459,tualatin,oregon,usa,20.0,"(4.0, 26.0]",tualatin_oregon_usa,124,11570,0
54460,hollywood,florida,usa,21.0,"(4.0, 26.0]",hollywood_florida_usa,124,5093,0
54474,palo alto,california,usa,14.0,"(4.0, 26.0]",palo alto_california_usa,124,8660,0
54480,mission,british columbia,canada,40.0,"(34.0, 46.0]",mission_british columbia_canada,17,7325,2
54486,boulder,colorado,usa,29.0,"(26.0, 34.0]",boulder_colorado_usa,124,1307,1
54490,greenville,north carolina,usa,42.0,"(34.0, 46.0]",greenville_north carolina_usa,124,4522,2
54492,san diego,california,usa,34.0,"(26.0, 34.0]",san diego_california_usa,124,9990,1
54493,baton rouge,louisiana,usa,43.0,"(34.0, 46.0]",baton rouge_louisiana_usa,124,812,2
54497,huntingtown,maryland,usa,48.0,"(46.0, 100.0]",huntingtown_maryland_usa,124,5254,3
54507,summit,new jersey,usa,45.0,"(34.0, 46.0]",summit_new jersey_usa,124,11119,2
54511,austin,texas,usa,50.0,"(46.0, 100.0]",austin_texas_usa,124,597,3
54512,lakewood,colorado,usa,47.0,"(46.0, 100.0]",lakewood_colorado_usa,124,6019,3
54514,greeley,colorado,usa,34.0,"(26.0, 34.0]",greeley_colorado_usa,124,4483,1
54527,topsham,maine,usa,34.0,"(26.0, 34.0]",topsham_maine_usa,124,11469,1
54528,canyon country,california,usa,55.0,"(46.0, 100.0]",canyon country_california_usa,124,1832,3
54547,bismarck,missouri,usa,36.0,"(34.0, 46.0]",bismarck_missouri_usa,124,1142,2
54564,cottge grove,minnesota,usa,34.0,"(26.0, 34.0]",cottge grove_minnesota_usa,124,2648,1
54569,storm lake,unknown,unknown,67.0,"(46.0, 100.0]",storm lake_unknown_unknown,121,11023,3
54574,albany,california,usa,54.0,"(46.0, 100.0]",albany_california_usa,124,166,3
54581,beaverton,oregon,usa,36.0,"(34.0, 46.0]",beaverton_oregon_usa,124,869,2
54589,chicago,illinois,usa,49.0,"(46.0, 100.0]",chicago_illinois_usa,124,2188,3
54605,penngrove,california,usa,31.0,"(26.0, 34.0]",penngrove_california_usa,124,8804,1
54610,sykesville,maryland,usa,44.0,"(34.0, 46.0]",sykesville_maryland_usa,124,11207,2
54614,midwest city,oklahoma,usa,27.0,"(26.0, 34.0]",midwest city_oklahoma_usa,124,7215,1
54616,butler,pennsylvania,usa,20.0,"(4.0, 26.0]",butler_pennsylvania_usa,124,1657,0
54617,euless,texas,usa,37.0,"(34.0, 46.0]",euless_texas_usa,124,3601,2
54622,kuala lumpur,federal territory,malaysia,23.0,"(4.0, 26.0]",kuala lumpur_federal territory_malaysia,65,5839,0
54624,wichita,kansas,usa,34.0,"(26.0, 34.0]",wichita_kansas_usa,124,12569,1
54627,london,england,united kingdom,25.0,"(4.0, 26.0]",london_england_united kingdom,117,6493,0
54628,stockton,missouri,usa,19.0,"(4.0, 26.0]",stockton_missouri_usa,124,11007,0
54630,agoura hills,california,usa,17.0,"(4.0, 26.0]",agoura hills_california_usa,124,128,0
54632,bozeman,montana,usa,27.0,"(26.0, 34.0]",bozeman_montana_usa,124,1338,1
54634,eugene,oregon,usa,41.0,"(34.0, 46.0]",eugene_oregon_usa,124,3600,2
54638,san diego,california,usa,53.0,"(46.0, 100.0]",san diego_california_usa,124,9990,3
54648,santa claus,indiana,usa,39.0,"(34.0, 46.0]",santa claus_indiana_usa,124,10096,2
54652,lake charles,louisiana,usa,30.0,"(26.0, 34.0]",lake charles_louisiana_usa,124,5962,1
54653,pooler,georgia,usa,26.0,"(4.0, 26.0]",pooler_georgia_usa,124,9072,0
54654,beaverton,oregon,usa,67.0,"(46.0, 100.0]",beaverton_oregon_usa,124,869,3
54655,wilton,connecticut,usa,48.0,"(46.0, 100.0]",wilton_connecticut_usa,124,12648,3
54672,cypress,california,usa,59.0,"(46.0, 100.0]",cypress_california_usa,124,2778,3
54675,alhama de almeria,unknown,spain,15.0,"(4.0, 26.0]",alhama de almeria_unknown_spain,102,228,0
54679,west cornwall,connecticut,usa,46.0,"(34.0, 46.0]",west cornwall_connecticut_usa,124,12358,2
54704,london,ontario,canada,30.0,"(26.0, 34.0]",london_ontario_canada,17,6502,1
54715,seattle,washington,usa,16.0,"(4.0, 26.0]",seattle_washington_usa,124,10261,0
54716,ballwin,missouri,usa,28.0,"(26.0, 34.0]",ballwin_missouri_usa,124,701,1
54730,newtown,pennsylvania,usa,22.0,"(4.0, 26.0]",newtown_pennsylvania_usa,124,8019,0
54731,zurich,unknown,switzerland,28.0,"(26.0, 34.0]",zurich_unknown_switzerland,105,12961,1
54740,newark,delaware,usa,34.0,"(26.0, 34.0]",newark_delaware_usa,124,7951,1
54750,olympia,washington,usa,52.0,"(46.0, 100.0]",olympia_washington_usa,124,8426,3
54751,keyport,new jersey,usa,20.0,"(4.0, 26.0]",keyport_new jersey_usa,124,5706,0
54752,chapel hill,north carolina,usa,57.0,"(46.0, 100.0]",chapel hill_north carolina_usa,124,2066,3
54757,memphis,tennessee,usa,54.0,"(46.0, 100.0]",memphis_tennessee_usa,124,7077,3
54783,belton,south carolina,usa,30.0,"(26.0, 34.0]",belton_south carolina_usa,124,957,1
54790,barcelona,catalunya,spain,30.0,"(26.0, 34.0]",barcelona_catalunya_spain,102,739,1
54798,milan,lombardia,italy,44.0,"(34.0, 46.0]",milan_lombardia_italy,55,7224,2
54801,milano,lombardia,italy,30.0,"(26.0, 34.0]",milano_lombardia_italy,55,7232,1
54808,drogheda,louth,ireland,32.0,"(26.0, 34.0]",drogheda_louth_ireland,52,3138,1
54812,lakewood,colorado,usa,41.0,"(34.0, 46.0]",lakewood_colorado_usa,124,6019,2
54817,aylesbury,buckinghamshire,united kingdom,25.0,"(4.0, 26.0]",aylesbury_buckinghamshire_united kingdom,117,626,0
54818,anaheim,california,usa,35.0,"(34.0, 46.0]",anaheim_california_usa,124,346,2
54823,manchester,maryland,usa,37.0,"(34.0, 46.0]",manchester_maryland_usa,124,6779,2
54824,woodbridge,virginia,usa,22.0,"(4.0, 26.0]",woodbridge_virginia_usa,124,12772,0
54826,kota kinabalu,sabah,malaysia,23.0,"(4.0, 26.0]",kota kinabalu_sabah_malaysia,65,5829,0
54828,hamburg,hamburg,germany,20.0,"(4.0, 26.0]",hamburg_hamburg_germany,41,4689,0
54831,st louis park,minnesota,usa,40.0,"(34.0, 46.0]",st louis park_minnesota_usa,124,10809,2
54842,albuquerque,new mexico,usa,18.0,"(4.0, 26.0]",albuquerque_new mexico_usa,124,190,0
54850,sydney,new south wales,australia,44.0,"(34.0, 46.0]",sydney_new south wales_australia,7,11203,2
54859,saratoga springs,new york,usa,30.0,"(26.0, 34.0]",saratoga springs_new york_usa,124,10143,1
54866,holland,michigan,usa,39.0,"(34.0, 46.0]",holland_michigan_usa,124,5078,2
54884,nashua,new hampshire,usa,33.0,"(26.0, 34.0]",nashua_new hampshire_usa,124,7794,1
54888,nanaimo,british columbia,canada,34.0,"(26.0, 34.0]",nanaimo_british columbia_canada,17,7756,1
54889,culbertson,montana,usa,41.0,"(34.0, 46.0]",culbertson_montana_usa,124,2754,2
54890,valladolid,valladolid,spain,36.0,"(34.0, 46.0]",valladolid_valladolid_spain,102,11852,2
54895,charleston,south carolina,usa,22.0,"(4.0, 26.0]",charleston_south carolina_usa,124,2084,0
54898,pine beach,new jersey,usa,35.0,"(34.0, 46.0]",pine beach_new jersey_usa,124,8926,2
54907,stockholm,stockholm,sweden,43.0,"(34.0, 46.0]",stockholm_stockholm_sweden,104,10995,2
54908,victoria,british columbia,canada,53.0,"(46.0, 100.0]",victoria_british columbia_canada,17,11960,3
54911,gridley,california,usa,17.0,"(4.0, 26.0]",gridley_california_usa,124,4546,0
54914,washington,washington d.c,usa,20.0,"(4.0, 26.0]",washington_washington d.c_usa,124,12196,0
54917,mandeville,louisiana,usa,15.0,"(4.0, 26.0]",mandeville_louisiana_usa,124,6792,0
54925,san francisco,california,usa,35.0,"(34.0, 46.0]",san francisco_california_usa,124,10001,2
54932,mechanicsburg,pennsylvania,usa,59.0,"(46.0, 100.0]",mechanicsburg_pennsylvania_usa,124,7026,3
54934,warrensburg,missouri,usa,37.0,"(34.0, 46.0]",warrensburg_missouri_usa,124,12147,2
54968,amsterdam,massachusetts,netherlands,42.0,"(34.0, 46.0]",amsterdam_massachusetts_netherlands,74,337,2
54969,stuttgart,unknown,unknown,45.0,"(34.0, 46.0]",stuttgart_unknown_unknown,121,11084,2
54970,toronto,ontario,canada,48.0,"(46.0, 100.0]",toronto_ontario_canada,17,11477,3
54983,st. louis,missouri,usa,56.0,"(46.0, 100.0]",st. louis_missouri_usa,124,10869,3
54987,cedarburg,wisconsin,usa,30.0,"(26.0, 34.0]",cedarburg_wisconsin_usa,124,2001,1
54991,kincaid,illinois,usa,29.0,"(26.0, 34.0]",kincaid_illinois_usa,124,5728,1
54992,sant feliu de llobregat,barcelona,spain,28.0,"(26.0, 34.0]",sant feliu de llobregat_barcelona_spain,102,10084,1
54997,san francisco,california,usa,31.0,"(26.0, 34.0]",san francisco_california_usa,124,10001,1
55006,calgary,alberta,canada,34.0,"(26.0, 34.0]",calgary_alberta_canada,17,1717,1
55014,lee,new hampshire,usa,23.0,"(4.0, 26.0]",lee_new hampshire_usa,124,6195,0
55021,santa clara,california,usa,44.0,"(34.0, 46.0]",santa clara_california_usa,124,10093,2
55023,tuscaloosa,alabama,usa,11.0,"(4.0, 26.0]",tuscaloosa_alabama_usa,124,11608,0
55027,burlington,north carolina,usa,44.0,"(34.0, 46.0]",burlington_north carolina_usa,124,1626,2
55033,bellevue,washington,usa,61.0,"(46.0, 100.0]",bellevue_washington_usa,124,933,3
55042,oak park,illinois,usa,57.0,"(46.0, 100.0]",oak park_illinois_usa,124,8288,3
55060,salisbury,maryland,usa,56.0,"(46.0, 100.0]",salisbury_maryland_usa,124,9942,3
55065,columbus,mississippi,usa,31.0,"(26.0, 34.0]",columbus_mississippi_usa,124,2512,1
55066,vancouver,washington,usa,47.0,"(46.0, 100.0]",vancouver_washington_usa,124,11885,3
55067,edmonton,alberta,canada,32.0,"(26.0, 34.0]",edmonton_alberta_canada,17,3366,1
55075,seattle,washington,usa,33.0,"(26.0, 34.0]",seattle_washington_usa,124,10261,1
55083,madera,california,usa,45.0,"(34.0, 46.0]",madera_california_usa,124,6680,2
55086,bonn,unknown,germany,28.0,"(26.0, 34.0]",bonn_unknown_germany,41,1271,1
55094,ailsa craig,ontario,canada,44.0,"(34.0, 46.0]",ailsa craig_ontario_canada,17,139,2
55097,greenville,illinois,usa,32.0,"(26.0, 34.0]",greenville_illinois_usa,124,4520,1
55119,jacksonville,florida,usa,39.0,"(34.0, 46.0]",jacksonville_florida_usa,124,5436,2
55121,abbotsford,british columbia,canada,37.0,"(34.0, 46.0]",abbotsford_british columbia_canada,17,66,2
55138,rochester,new york,usa,77.0,"(46.0, 100.0]",rochester_new york_usa,124,9646,3
55141,berkeley,california,usa,80.0,"(46.0, 100.0]",berkeley_california_usa,124,1010,3
55142,austin,texas,usa,47.0,"(46.0, 100.0]",austin_texas_usa,124,597,3
55144,unknown,unknown,philippines,22.0,"(4.0, 26.0]",unknown_unknown_philippines,86,11765,0
55155,williams lake,british columbia,canada,39.0,"(34.0, 46.0]",williams lake_british columbia_canada,17,12603,2
55156,madrid,madrid,spain,35.0,"(34.0, 46.0]",madrid_madrid_spain,102,6703,2
55161,hackensack,new jersey,usa,41.0,"(34.0, 46.0]",hackensack_new jersey_usa,124,4640,2
55163,portland,oregon,usa,23.0,"(4.0, 26.0]",portland_oregon_usa,124,9149,0
55164,london,england,united kingdom,47.0,"(46.0, 100.0]",london_england_united kingdom,117,6493,3
55168,ottawa,ontario,canada,33.0,"(26.0, 34.0]",ottawa_ontario_canada,17,8543,1
55173,new orleans,louisiana,usa,24.0,"(4.0, 26.0]",new orleans_louisiana_usa,124,7923,0
55178,moore,oklahoma,usa,25.0,"(4.0, 26.0]",moore_oklahoma_usa,124,7462,0
55180,great falls,montana,usa,52.0,"(46.0, 100.0]",great falls_montana_usa,124,4474,3
55184,winnipeg,manitoba,canada,31.0,"(26.0, 34.0]",winnipeg_manitoba_canada,17,12696,1
55187,torrance,california,usa,48.0,"(46.0, 100.0]",torrance_california_usa,124,11481,3
55191,los angeles,california,usa,17.0,"(4.0, 26.0]",los angeles_california_usa,124,6540,0
55197,narre warren,victoria,australia,37.0,"(34.0, 46.0]",narre warren_victoria_australia,7,7790,2
55198,houston,texas,usa,37.0,"(34.0, 46.0]",houston_texas_usa,124,5184,2
55202,seattle,unknown,usa,39.0,"(34.0, 46.0]",seattle_unknown_usa,124,10258,2
55205,alexandria,virginia,usa,49.0,"(46.0, 100.0]",alexandria_virginia_usa,124,221,3
55217,vigo,pontevedra,spain,26.0,"(4.0, 26.0]",vigo_pontevedra_spain,102,11979,0
55220,hopkins,minnesota,usa,15.0,"(4.0, 26.0]",hopkins_minnesota_usa,124,5152,0
55224,st. albans,wv,usa,31.0,"(26.0, 34.0]",st. albans_wv_usa,124,10825,1
55232,yellowknife,northwest territories,canada,45.0,"(34.0, 46.0]",yellowknife_northwest territories_canada,17,12872,2
55237,seattle,washington,usa,41.0,"(34.0, 46.0]",seattle_washington_usa,124,10261,2
55242,whitby,ontario,canada,30.0,"(26.0, 34.0]",whitby_ontario_canada,17,12518,1
55243,baker city,oregon,usa,63.0,"(46.0, 100.0]",baker city_oregon_usa,124,682,3
55247,mittagong,new south wales,australia,21.0,"(4.0, 26.0]",mittagong_new south wales_australia,7,7338,0
55251,calgary,alberta,canada,26.0,"(4.0, 26.0]",calgary_alberta_canada,17,1717,0
55253,dayton,ohio,usa,16.0,"(4.0, 26.0]",dayton_ohio_usa,124,2874,0
55257,crofton,maryland,usa,17.0,"(4.0, 26.0]",crofton_maryland_usa,124,2727,0
55261,plano,texas,usa,38.0,"(34.0, 46.0]",plano_texas_usa,124,8991,2
55268,ithaca,new york,usa,46.0,"(34.0, 46.0]",ithaca_new york_usa,124,5414,2
55270,bakersfield,california,usa,25.0,"(4.0, 26.0]",bakersfield_california_usa,124,686,0
55272,panama city,florida,usa,25.0,"(4.0, 26.0]",panama city_florida_usa,124,8674,0
55284,st. francisville,louisiana,usa,38.0,"(34.0, 46.0]",st. francisville_louisiana_usa,124,10849,2
55298,dallas,georgia,usa,17.0,"(4.0, 26.0]",dallas_georgia_usa,124,2803,0
55314,miami,florida,usa,18.0,"(4.0, 26.0]",miami_florida_usa,124,7161,0
55322,homer,alaska,usa,38.0,"(34.0, 46.0]",homer_alaska_usa,124,5112,2
55331,vellmar,hessen,germany,35.0,"(34.0, 46.0]",vellmar_hessen_germany,41,11908,2
55336,rochester,new york,usa,44.0,"(34.0, 46.0]",rochester_new york_usa,124,9646,2
55339,st. gallen,st. gallen,switzerland,18.0,"(4.0, 26.0]",st. gallen_st. gallen_switzerland,105,10850,0
55341,stoney creek,ontario,canada,33.0,"(26.0, 34.0]",stoney creek_ontario_canada,17,11017,1
55342,chula vista,california,usa,27.0,"(26.0, 34.0]",chula vista_california_usa,124,2242,1
55347,los angeles,california,usa,53.0,"(46.0, 100.0]",los angeles_california_usa,124,6540,3
55349,schoonhoven,unknown,netherlands,46.0,"(34.0, 46.0]",schoonhoven_unknown_netherlands,74,10204,2
55351,middle island,new york,usa,54.0,"(46.0, 100.0]",middle island_new york_usa,124,7171,3
55356,houston,texas,usa,46.0,"(34.0, 46.0]",houston_texas_usa,124,5184,2
55359,long branch,new jersey,usa,36.0,"(34.0, 46.0]",long branch_new jersey_usa,124,6515,2
55366,boston,massachusetts,usa,47.0,"(46.0, 100.0]",boston_massachusetts_usa,124,1297,3
55372,center,texas,usa,43.0,"(34.0, 46.0]",center_texas_usa,124,2011,2
55374,florissant,missouri,usa,44.0,"(34.0, 46.0]",florissant_missouri_usa,124,3818,2
55375,kitchener,ontario,canada,18.0,"(4.0, 26.0]",kitchener_ontario_canada,17,5787,0
55379,pflugerville,texas,usa,33.0,"(26.0, 34.0]",pflugerville_texas_usa,124,8868,1
55394,pineville,louisiana,usa,18.0,"(4.0, 26.0]",pineville_louisiana_usa,124,8939,0
55395,prairie du rocher,unknown,usa,35.0,"(34.0, 46.0]",prairie du rocher_unknown_usa,124,9203,2
55397,williams lake,british columbia,canada,49.0,"(46.0, 100.0]",williams lake_british columbia_canada,17,12603,3
55398,cheyenne,oklahoma,usa,12.0,"(4.0, 26.0]",cheyenne_oklahoma_usa,124,2180,0
55399,carmel,new york,usa,33.0,"(26.0, 34.0]",carmel_new york_usa,124,1886,1
55408,newport,north carolina,usa,59.0,"(46.0, 100.0]",newport_north carolina_usa,124,7997,3
55412,portland,oregon,usa,45.0,"(34.0, 46.0]",portland_oregon_usa,124,9149,2
55414,albuquerque,new mexico,usa,68.0,"(46.0, 100.0]",albuquerque_new mexico_usa,124,190,3
55421,highlands ranch,colorado,usa,46.0,"(34.0, 46.0]",highlands ranch_colorado_usa,124,5011,2
55424,chicago,unknown,unknown,34.0,"(26.0, 34.0]",chicago_unknown_unknown,121,2190,1
55430,locust grove,virginia,usa,23.0,"(4.0, 26.0]",locust grove_virginia_usa,124,6459,0
55432,greenbelt,maryland,canada,55.0,"(46.0, 100.0]",greenbelt_maryland_canada,17,4493,3
55434,rumford,rhode island,usa,54.0,"(46.0, 100.0]",rumford_rhode island_usa,124,9821,3
55438,lexington,kentucky,usa,42.0,"(34.0, 46.0]",lexington_kentucky_usa,124,6289,2
55441,wynantskill,new york,usa,32.0,"(26.0, 34.0]",wynantskill_new york_usa,124,12842,1
55445,penang,penang,malaysia,28.0,"(26.0, 34.0]",penang_penang_malaysia,65,8794,1
55448,cleveland,ohio,usa,26.0,"(4.0, 26.0]",cleveland_ohio_usa,124,2334,0
55454,somerville,massachusetts,usa,32.0,"(26.0, 34.0]",somerville_massachusetts_usa,124,10593,1
55455,aix en provence,bouches du rhône,france,24.0,"(4.0, 26.0]",aix en provence_bouches du rhône_france,40,143,0
55457,woodbury,minnesota,usa,63.0,"(46.0, 100.0]",woodbury_minnesota_usa,124,12776,3
55458,san francisco,california,usa,44.0,"(34.0, 46.0]",san francisco_california_usa,124,10001,2
55466,south bend,indiana,usa,27.0,"(26.0, 34.0]",south bend_indiana_usa,124,10621,1
55469,white plains,new york,usa,15.0,"(4.0, 26.0]",white plains_new york_usa,124,12530,0
55470,nuertingen,unknown,germany,28.0,"(26.0, 34.0]",nuertingen_unknown_germany,41,8257,1
55471,dayton,ohio,usa,31.0,"(26.0, 34.0]",dayton_ohio_usa,124,2874,1
55486,mt. prospect,illinois,usa,24.0,"(4.0, 26.0]",mt. prospect_illinois_usa,124,7605,0
55487,clearwater,florida,usa,37.0,"(34.0, 46.0]",clearwater_florida_usa,124,2314,2
55490,rapid city,south dakota,usa,25.0,"(4.0, 26.0]",rapid city_south dakota_usa,124,9395,0
55492,antioch,illinois,usa,43.0,"(34.0, 46.0]",antioch_illinois_usa,124,391,2
55493,chatham,ontario,canada,35.0,"(34.0, 46.0]",chatham_ontario_canada,17,2106,2
55498,cleveland,ohio,usa,58.0,"(46.0, 100.0]",cleveland_ohio_usa,124,2334,3
55502,dingmans ferry,pennsylvania,usa,16.0,"(4.0, 26.0]",dingmans ferry_pennsylvania_usa,124,3048,0
55505,san francisco,california,usa,25.0,"(4.0, 26.0]",san francisco_california_usa,124,10001,0
55511,toronto,ontario,canada,37.0,"(34.0, 46.0]",toronto_ontario_canada,17,11477,2
55518,saint cloud,florida,usa,18.0,"(4.0, 26.0]",saint cloud_florida_usa,124,9897,0
55524,vero beach,florida,usa,67.0,"(46.0, 100.0]",vero beach_florida_usa,124,11940,3
55526,knoxville,tennessee,usa,58.0,"(46.0, 100.0]",knoxville_tennessee_usa,124,5811,3
55535,barrington,illinois,usa,21.0,"(4.0, 26.0]",barrington_illinois_usa,124,767,0
55537,Las Vegas,california,usa,23.0,"(4.0, 26.0]",Las Vegas_california_usa,124,41,0
55539,healdsburg,california,usa,24.0,"(4.0, 26.0]",healdsburg_california_usa,124,4870,0
55548,chamblee,georgia,usa,34.0,"(26.0, 34.0]",chamblee_georgia_usa,124,2052,1
55549,lisboa,lisboa,portugal,26.0,"(4.0, 26.0]",lisboa_lisboa_portugal,89,6380,0
55550,northern,virginia,usa,42.0,"(34.0, 46.0]",northern_virginia_usa,124,8200,2
55559,jonesboro,georgia,usa,34.0,"(26.0, 34.0]",jonesboro_georgia_usa,124,5525,1
55560,nampa,idaho,usa,30.0,"(26.0, 34.0]",nampa_idaho_usa,124,7753,1
55561,seattle,washington,usa,27.0,"(26.0, 34.0]",seattle_washington_usa,124,10261,1
55562,san leandro,california,usa,34.0,"(26.0, 34.0]",san leandro_california_usa,124,10029,1
55567,monroe township,new jersey,usa,39.0,"(34.0, 46.0]",monroe township_new jersey_usa,124,7379,2
55583,ettelbruck,luxembourg,luxembourg,25.0,"(4.0, 26.0]",ettelbruck_luxembourg_luxembourg,62,3595,0
55591,calgary,alberta,canada,19.0,"(4.0, 26.0]",calgary_alberta_canada,17,1717,0
55593,kirkland,washington,usa,16.0,"(4.0, 26.0]",kirkland_washington_usa,124,5777,0
55607,washington,washington d.c,usa,38.0,"(34.0, 46.0]",washington_washington d.c_usa,124,12196,2
55615,worthington,minnesota,usa,26.0,"(4.0, 26.0]",worthington_minnesota_usa,124,12827,0
55620,oakland,illinois,usa,37.0,"(34.0, 46.0]",oakland_illinois_usa,124,8304,2
55622,metairie,louisiana,usa,35.0,"(34.0, 46.0]",metairie_louisiana_usa,124,7135,2
55630,pocono summit,pennsylvania,usa,56.0,"(46.0, 100.0]",pocono summit_pennsylvania_usa,124,9031,3
55631,taylors,south carolina,usa,49.0,"(46.0, 100.0]",taylors_south carolina_usa,124,11283,3
55637,ann arbor,michigan,usa,39.0,"(34.0, 46.0]",ann arbor_michigan_usa,124,373,2
55641,mountain view,california,usa,32.0,"(26.0, 34.0]",mountain view_california_usa,124,7569,1
55646,marshall,missouri,usa,34.0,"(26.0, 34.0]",marshall_missouri_usa,124,6919,1
55648,milton,massachusetts,usa,28.0,"(26.0, 34.0]",milton_massachusetts_usa,124,7279,1
55653,houston,texas,usa,21.0,"(4.0, 26.0]",houston_texas_usa,124,5184,0
55655,wausau,wisconsin,usa,70.0,"(46.0, 100.0]",wausau_wisconsin_usa,124,12251,3
55665,austin,texas,usa,27.0,"(26.0, 34.0]",austin_texas_usa,124,597,1
55669,iowa city,iowa,usa,21.0,"(4.0, 26.0]",iowa city_iowa_usa,124,5372,0
55671,royal oak,michigan,usa,53.0,"(46.0, 100.0]",royal oak_michigan_usa,124,9806,3
55681,manistee,michigan,usa,38.0,"(34.0, 46.0]",manistee_michigan_usa,124,6809,2
55683,aurora,illinois,usa,22.0,"(4.0, 26.0]",aurora_illinois_usa,124,589,0
55687,state college,pennsylvania,usa,24.0,"(4.0, 26.0]",state college_pennsylvania_usa,124,10942,0
55700,oswestry,england,united kingdom,50.0,"(46.0, 100.0]",oswestry_england_united kingdom,117,8537,3
55712,14971 deception rd.,washington,usa,15.0,"(4.0, 26.0]",14971 deception rd._washington_usa,124,10,0
55716,sacramento,california,usa,48.0,"(46.0, 100.0]",sacramento_california_usa,124,9870,3
55719,swiftwater,pennsylvania,usa,44.0,"(34.0, 46.0]",swiftwater_pennsylvania_usa,124,11193,2
55720,columbia,missouri,usa,34.0,"(26.0, 34.0]",columbia_missouri_usa,124,2497,1
55725,redlands,california,usa,30.0,"(26.0, 34.0]",redlands_california_usa,124,9445,1
55728,kitchener,ontario,canada,46.0,"(34.0, 46.0]",kitchener_ontario_canada,17,5787,2
55732,st. louis,missouri,usa,25.0,"(4.0, 26.0]",st. louis_missouri_usa,124,10869,0
55733,mandeville,louisiana,usa,16.0,"(4.0, 26.0]",mandeville_louisiana_usa,124,6792,0
55734,calgary,alberta,canada,37.0,"(34.0, 46.0]",calgary_alberta_canada,17,1717,2
55735,salisbury,north carolina,usa,43.0,"(34.0, 46.0]",salisbury_north carolina_usa,124,9945,2
55737,langley,washington,usa,41.0,"(34.0, 46.0]",langley_washington_usa,124,6066,2
55742,forest falls,california,usa,18.0,"(4.0, 26.0]",forest falls_california_usa,124,3852,0
55750,belleville,illinois,usa,62.0,"(46.0, 100.0]",belleville_illinois_usa,124,926,3
55751,hesperia,california,usa,34.0,"(26.0, 34.0]",hesperia_california_usa,124,4968,1
55757,erie,pennsylvania,usa,44.0,"(34.0, 46.0]",erie_pennsylvania_usa,124,3547,2
55760,sherman,texas,usa,20.0,"(4.0, 26.0]",sherman_texas_usa,124,10411,0
55764,utrecht,utrecht,netherlands,21.0,"(4.0, 26.0]",utrecht_utrecht_netherlands,74,11815,0
55767,st. louis,missouri,usa,37.0,"(34.0, 46.0]",st. louis_missouri_usa,124,10869,2
55772,petaluma,california,usa,47.0,"(46.0, 100.0]",petaluma_california_usa,124,8848,3
55773,lakeside,arizona,usa,30.0,"(26.0, 34.0]",lakeside_arizona_usa,124,6013,1
55776,glencoe,illinois,usa,18.0,"(4.0, 26.0]",glencoe_illinois_usa,124,4300,0
55779,aubrey,texas,usa,43.0,"(34.0, 46.0]",aubrey_texas_usa,124,559,2
55781,euless,texas,usa,39.0,"(34.0, 46.0]",euless_texas_usa,124,3601,2
55782,reynoldsburg,ohio,usa,59.0,"(46.0, 100.0]",reynoldsburg_ohio_usa,124,9509,3
